prompt_id,family,tail,label,task_type,prob_true,prob_false,prob_mass_tf
tri_v3_125,numeric_validity,false_or_true,True,binary,0.011303751729428768,0.0019642976112663746,0.013268049340695143
tri_v3_132,numeric_validity,false_or_true,True,binary,0.00584746478125453,0.0006163182551972568,0.006463783036451787
tri_v3_133,numeric_validity,false_or_true,False,binary,0.005360769107937813,0.00082210055552423,0.006182869663462043
tri_v3_136,numeric_validity,false_or_true,True,binary,0.0059791142120957375,0.0007141033420339227,0.00669321755412966
tri_v3_141,geometry_claim,false_or_true,False,binary,0.01396956667304039,0.0035320594906806946,0.017501626163721085
tri_v3_150,numeric_validity,false_or_true,True,binary,0.005350225139409304,0.0006389933405444026,0.005989218479953706
tri_v3_151,numeric_validity,false_or_true,False,binary,0.007301114499568939,0.0007695317035540938,0.008070646203123033
tri_v3_159,numeric_validity,false_or_true,False,binary,0.008069425821304321,0.0014022559626027942,0.009471681783907115
tri_v3_162,numeric_validity,false_or_true,False,binary,0.009137192741036415,0.0012365846196189523,0.010373777360655367
tri_v3_169,geometry_claim,false_or_true,True,binary,0.014128721319139004,0.003152543678879738,0.01728126499801874
tri_v3_170,numeric_validity,false_or_true,True,binary,0.0059791551902890205,0.0007141082314774394,0.00669326342176646
tri_v3_173,geometry_claim,false_or_true,True,binary,0.012413764372467995,0.00355660286732018,0.015970367239788175
tri_v3_177,geometry_claim,false_or_true,False,binary,0.013528791256248951,0.0034206139389425516,0.016949405195191503
tri_v3_181,numeric_validity,false_or_true,False,binary,0.00966925173997879,0.0014828279381617904,0.01115207967814058
tri_v3_182,numeric_validity,false_or_true,False,binary,0.008933271281421185,0.0013699616538360715,0.010303232935257256
tri_v3_183,numeric_validity,false_or_true,False,binary,0.00812005065381527,0.0007552823517471552,0.008875333005562425
tri_v3_189,geometry_claim,false_or_true,True,binary,0.014362103305757046,0.0032046183478087187,0.017566721653565764
tri_v3_194,numeric_validity,false_or_true,True,binary,0.005361093208193779,0.0010556619381532073,0.006416755146346986
tri_v3_195,geometry_claim,false_or_true,False,binary,0.011928800493478775,0.0018293409375473857,0.01375814143102616
tri_v3_196,numeric_validity,false_or_true,False,binary,0.00812005065381527,0.0007552823517471552,0.008875333005562425
tri_v3_198,numeric_validity,false_or_true,True,binary,0.012852093204855919,0.001739341882057488,0.014591435086913407
tri_v3_199,numeric_validity,false_or_true,True,binary,0.005648562218993902,0.0005953540676273406,0.006243916286621243
tri_v3_203,numeric_validity,false_or_true,True,binary,0.005471603013575077,0.00057670270325616,0.006048305716831237
tri_v3_207,numeric_validity,false_or_true,False,binary,0.0069406479597091675,0.0007315388065762818,0.007672186766285449
tri_v3_209,numeric_validity,false_or_true,False,binary,0.008225524798035622,0.00126142508815974,0.009486949886195362
tri_v3_210,numeric_validity,false_or_true,True,binary,0.0060291653499007225,0.001047711819410324,0.007076877169311047
tri_v3_221,numeric_validity,false_or_true,True,binary,0.006758290808647871,0.0013307862682268023,0.008089077076874673
tri_v3_222,numeric_validity,false_or_true,False,binary,0.006165562197566032,0.000945519597735256,0.007111081795301288
tri_v3_224,numeric_validity,false_or_true,False,binary,0.006860342342406511,0.0011921487748622894,0.0080524911172688
tri_v3_225,numeric_validity,false_or_true,False,binary,0.007091336417943239,0.0012322893599048257,0.008323625777848065
tri_v3_232,numeric_validity,false_or_true,False,binary,0.006013921461999416,0.0010450627887621522,0.0070589842507615685
tri_v3_238,numeric_validity,false_or_true,True,binary,0.005366405937820673,0.0010567080462351441,0.006423113984055817
tri_v3_239,numeric_validity,false_or_true,False,binary,0.008933271281421185,0.0013699616538360715,0.010303232935257256
tri_v3_241,numeric_validity,false_or_true,False,binary,0.007926116697490215,0.0008354065357707441,0.00876152323326096
tri_v3_243,numeric_validity,false_or_true,True,binary,0.01151334773749113,0.0015581623883917928,0.013071510125882924
tri_v3_245,numeric_validity,false_or_true,True,binary,0.012518786825239658,0.0019198183435946703,0.014438605168834329
tri_v3_246,numeric_validity,false_or_true,False,binary,0.00608300045132637,0.0011978138936683536,0.007280814344994724
tri_v3_250,numeric_validity,false_or_true,False,binary,0.006132801529020071,0.001065721153281629,0.0071985226823017
tri_v3_252,geometry_claim,false_or_true,True,binary,0.013413898646831512,0.0020570880733430386,0.015470986720174551
tri_v3_256,numeric_validity,false_or_true,True,binary,0.0058686560951173306,0.001155607053078711,0.007024263148196042
tri_v3_257,numeric_validity,false_or_true,False,binary,0.006544183939695358,0.000689751876052469,0.007233935815747827
tri_v3_258,numeric_validity,false_or_true,False,binary,0.007130225654691458,0.0007515201577916741,0.007881745812483132
tri_v3_262,numeric_validity,false_or_true,False,binary,0.0073090847581624985,0.000770371756516397,0.008079456514678895
tri_v3_267,numeric_validity,false_or_true,True,binary,0.007280830293893814,0.0008695711730979383,0.008150401466991752
tri_v3_268,numeric_validity,false_or_true,True,binary,0.011365684680640697,0.0017429841682314873,0.013108668848872185
tri_v3_271,numeric_validity,false_or_true,True,binary,0.005366405937820673,0.0010567080462351441,0.006423113984055817
tri_v3_286,numeric_validity,false_or_true,False,binary,0.006791010499000549,0.001041435170918703,0.007832445669919252
tri_v3_289,numeric_validity,false_or_true,True,binary,0.011614149436354637,0.0017810874851420522,0.01339523692149669
