prompt_id,family,tail,label,task_type,prob_true,prob_false,prob_mass_tf
tri_v2_074,numeric_validity,the_answer_is,True,binary,0.04433519020676613,0.8904961347579956,0.9348313249647617
tri_v2_075,numeric_validity,true_or_false,True,binary,0.6594613194465637,0.16673794388771057,0.8261992633342743
tri_v2_076,numeric_validity,the_answer_is,True,binary,0.7957576513290405,0.17755752801895142,0.9733151793479919
tri_v2_077,numeric_validity,the_answer_is,True,binary,0.6074936985969543,0.36846357583999634,0.9759572744369507
tri_v2_078,numeric_validity,answer_colon,True,binary,0.07583634555339813,0.9238758683204651,0.9997122138738632
tri_v2_079,numeric_validity,answer_colon,False,binary,0.012430534698069096,0.9874796271324158,0.9999101618304849
tri_v2_080,geometry_claim,the_answer_is,False,binary,0.2655443549156189,0.7218242883682251,0.987368643283844
tri_v2_082,numeric_validity,the_answer_is,False,binary,0.032070036977529526,0.9372238516807556,0.9692938886582851
tri_v2_083,numeric_validity,answer_colon,False,binary,0.050323065370321274,0.9495266079902649,0.9998496733605862
tri_v2_084,geometry_claim,true_or_false,False,binary,0.7647075653076172,0.05539523437619209,0.8201027996838093
tri_v2_085,numeric_validity,answer_colon,True,binary,0.008059206418693066,0.9915952086448669,0.99965441506356
tri_v2_086,numeric_validity,true_or_false,False,binary,0.7834263443946838,0.03442135080695152,0.8178476952016354
tri_v2_087,numeric_validity,answer_colon,False,binary,0.035141173750162125,0.9647542834281921,0.9998954571783543
tri_v2_090,numeric_validity,answer_colon,True,binary,0.8352227210998535,0.16446509957313538,0.9996878206729889
tri_v2_091,numeric_validity,answer_colon,False,binary,0.8806086778640747,0.1191774234175682,0.9997861012816429
tri_v2_092,numeric_validity,answer_colon,True,binary,0.004608059301972389,0.9950637221336365,0.9996717814356089
tri_v2_093,numeric_validity,the_answer_is,False,binary,0.013581477105617523,0.9521350860595703,0.9657165631651878
tri_v2_094,numeric_validity,true_or_false,True,binary,0.6599628329277039,0.10120858252048492,0.7611714154481888
tri_v2_095,numeric_validity,true_or_false,True,binary,0.7817453742027283,0.04410305991768837,0.8258484341204166
tri_v2_096,geometry_claim,the_answer_is,False,binary,0.9437395334243774,0.032292988151311874,0.9760325215756893
tri_v2_097,geometry_claim,answer_colon,False,binary,0.9982205033302307,0.0015007638139650226,0.9997212671441957
tri_v2_098,geometry_claim,the_answer_is,False,binary,0.6942281723022461,0.28939732909202576,0.9836255013942719
tri_v2_099,numeric_validity,true_or_false,True,binary,0.8202413320541382,0.03385540470480919,0.8540967367589474
tri_v2_100,numeric_validity,answer_colon,False,binary,0.005910610780119896,0.9940119385719299,0.9999225493520498
tri_v2_101,numeric_validity,answer_colon,True,binary,0.9865936040878296,0.013220362365245819,0.9998139664530754
tri_v2_102,numeric_validity,answer_colon,False,binary,0.003593257861211896,0.9963107705116272,0.9999040283728391
tri_v2_103,numeric_validity,true_or_false,True,binary,0.7725551724433899,0.05596370995044708,0.828518882393837
tri_v2_105,numeric_validity,true_or_false,True,binary,0.7470912337303162,0.05760949105024338,0.8047007247805595
tri_v2_106,numeric_validity,the_answer_is,True,binary,0.70749431848526,0.26027265191078186,0.9677669703960419
tri_v2_107,numeric_validity,the_answer_is,False,binary,0.0095589654520154,0.9750409722328186,0.984599937684834
tri_v2_108,numeric_validity,true_or_false,False,binary,0.762550950050354,0.03796517476439476,0.8005161248147488
tri_v2_109,numeric_validity,the_answer_is,True,binary,0.8986353278160095,0.07376448065042496,0.9723998084664345
tri_v2_110,numeric_validity,the_answer_is,True,binary,0.06538773328065872,0.9026498198509216,0.9680375531315804
tri_v2_111,numeric_validity,true_or_false,True,binary,0.6491797566413879,0.07753346860408783,0.7267132252454758
tri_v2_112,numeric_validity,true_or_false,False,binary,0.8703798055648804,0.05564151704311371,0.9260213226079941
tri_v2_113,numeric_validity,answer_colon,True,binary,0.025945456698536873,0.9735960960388184,0.9995415527373552
tri_v2_114,geometry_claim,true_or_false,False,binary,0.7397298216819763,0.06880559027194977,0.8085354119539261
tri_v2_115,numeric_validity,answer_colon,False,binary,0.004904947243630886,0.9950016140937805,0.9999065613374114
tri_v2_116,numeric_validity,the_answer_is,False,binary,0.05782543122768402,0.9045419692993164,0.9623674005270004
tri_v2_117,numeric_validity,the_answer_is,False,binary,0.012147868052124977,0.9650246500968933,0.9771725181490183
tri_v2_119,numeric_validity,the_answer_is,True,binary,0.03200182318687439,0.9352303743362427,0.9672321975231171
tri_v2_120,numeric_validity,answer_colon,False,binary,0.0033763700630515814,0.9965518712997437,0.9999282413627952
tri_v2_121,numeric_validity,the_answer_is,False,binary,0.012147868052124977,0.9650246500968933,0.9771725181490183
tri_v2_122,numeric_validity,true_or_false,False,binary,0.8410159945487976,0.05376435071229935,0.894780345261097
tri_v2_123,numeric_validity,the_answer_is,True,binary,0.821444034576416,0.14274555444717407,0.9641895890235901
tri_v2_124,numeric_validity,true_or_false,False,binary,0.8767929673194885,0.049465276300907135,0.9262582436203957
tri_v2_125,numeric_validity,true_or_false,True,binary,0.706191897392273,0.0843425989151001,0.790534496307373
tri_v2_126,numeric_validity,the_answer_is,True,binary,0.9053897261619568,0.04507669806480408,0.9504664242267609
tri_v2_127,numeric_validity,answer_colon,False,binary,0.7771251797676086,0.22265009582042694,0.9997752755880356
tri_v2_128,numeric_validity,the_answer_is,False,binary,0.032270658761262894,0.9430869221687317,0.9753575809299946
tri_v2_129,geometry_claim,answer_colon,True,binary,0.9937833547592163,0.005909251514822245,0.9996926062740386
tri_v2_130,numeric_validity,answer_colon,True,binary,0.008060782216489315,0.9917891025543213,0.9998498847708106
tri_v2_131,numeric_validity,answer_colon,False,binary,0.0059103998355567455,0.9939764738082886,0.9998868736438453
tri_v2_132,numeric_validity,true_or_false,True,binary,0.6562328934669495,0.10063657909631729,0.7568694725632668
tri_v2_133,numeric_validity,true_or_false,False,binary,0.7616391777992249,0.0429687462747097,0.8046079240739346
tri_v2_134,numeric_validity,the_answer_is,True,binary,0.6550793647766113,0.3094376027584076,0.9645169675350189
tri_v2_135,numeric_validity,answer_colon,True,binary,0.8173568248748779,0.1823769509792328,0.9997337758541107
tri_v2_136,numeric_validity,true_or_false,True,binary,0.774465799331665,0.04950994253158569,0.8239757418632507
tri_v2_137,geometry_claim,the_answer_is,False,binary,0.6454770565032959,0.3454989790916443,0.9909760355949402
tri_v2_138,numeric_validity,the_answer_is,False,binary,0.5789598822593689,0.3979129195213318,0.9768728017807007
tri_v2_139,geometry_claim,the_answer_is,True,binary,0.9664226770401001,0.017700649797916412,0.9841233268380165
tri_v2_140,numeric_validity,the_answer_is,False,binary,0.032169539481401443,0.9401317834854126,0.972301322966814
tri_v2_141,geometry_claim,true_or_false,False,binary,0.7092658877372742,0.07475607097148895,0.7840219587087631
tri_v2_143,numeric_validity,answer_colon,True,binary,0.6788723468780518,0.32067662477493286,0.9995489716529846
tri_v2_144,numeric_validity,answer_colon,True,binary,0.014059748500585556,0.9856644868850708,0.9997242353856564
tri_v2_145,numeric_validity,the_answer_is,False,binary,0.010451968759298325,0.9408562183380127,0.951308187097311
tri_v2_146,numeric_validity,the_answer_is,True,binary,0.7829388976097107,0.19795796275138855,0.9808968603610992
tri_v2_147,geometry_claim,the_answer_is,True,binary,0.9155572056770325,0.06632274389266968,0.9818799495697021
tri_v2_148,numeric_validity,answer_colon,True,binary,0.01406179554760456,0.9858080148696899,0.9998698104172945
tri_v2_149,numeric_validity,the_answer_is,False,binary,0.028363289311528206,0.9392631649971008,0.967626454308629
tri_v2_150,numeric_validity,true_or_false,True,binary,0.7990291714668274,0.04507814347743988,0.8441073149442673
tri_v2_151,numeric_validity,true_or_false,False,binary,0.8554231524467468,0.0482596755027771,0.9036828279495239
tri_v2_152,numeric_validity,answer_colon,True,binary,0.8806394934654236,0.11918159574270248,0.9998210892081261
tri_v2_154,numeric_validity,the_answer_is,True,binary,0.6864978671073914,0.2861748933792114,0.9726727604866028
tri_v2_156,numeric_validity,the_answer_is,True,binary,0.015076127834618092,0.9327269792556763,0.9478031070902944
tri_v2_157,geometry_claim,the_answer_is,True,binary,0.8875385522842407,0.09354587644338608,0.9810844287276268
tri_v2_158,numeric_validity,answer_colon,False,binary,0.03308192640542984,0.9667956233024597,0.9998775497078896
tri_v2_159,numeric_validity,true_or_false,False,binary,0.8301861882209778,0.05307202413678169,0.8832582123577595
tri_v2_161,numeric_validity,the_answer_is,False,binary,0.008332530036568642,0.96310955286026,0.9714420828968287
tri_v2_162,numeric_validity,true_or_false,False,binary,0.8522660136222839,0.042431823909282684,0.8946978375315666
tri_v2_163,numeric_validity,the_answer_is,True,binary,0.9434505105018616,0.02514210343360901,0.9685926139354706
tri_v2_166,numeric_validity,the_answer_is,True,binary,0.9025574326515198,0.0576985664665699,0.9602559991180897
tri_v2_167,geometry_claim,answer_colon,False,binary,0.8350532054901123,0.16443172097206116,0.9994849264621735
tri_v2_168,numeric_validity,the_answer_is,False,binary,0.07310933619737625,0.8906540274620056,0.9637633636593819
tri_v2_169,geometry_claim,true_or_false,True,binary,0.7326485514640808,0.06814692914485931,0.8007954806089401
tri_v2_170,numeric_validity,true_or_false,True,binary,0.7656553983688354,0.04319532588124275,0.8088507242500782
tri_v2_172,numeric_validity,answer_colon,True,binary,0.008059206418693066,0.9915952086448669,0.99965441506356
tri_v2_173,geometry_claim,true_or_false,True,binary,0.7159321904182434,0.06659206002950668,0.7825242504477501
tri_v2_174,numeric_validity,the_answer_is,True,binary,0.9286016225814819,0.036005791276693344,0.9646074138581753
tri_v2_175,geometry_claim,answer_colon,True,binary,0.9944819211959839,0.005218562204390764,0.9997004834003747
tri_v2_176,numeric_validity,the_answer_is,False,binary,0.0660489946603775,0.9117782711982727,0.9778272658586502
tri_v2_177,geometry_claim,true_or_false,False,binary,0.7580769658088684,0.06222674250602722,0.8203037083148956
tri_v2_179,numeric_validity,the_answer_is,False,binary,0.05166376382112503,0.9157621264457703,0.9674258902668953
tri_v2_180,numeric_validity,answer_colon,True,binary,0.6511555910110474,0.34853848814964294,0.9996940791606903
tri_v2_181,numeric_validity,true_or_false,False,binary,0.796090841293335,0.0653471127152443,0.8614379540085793
tri_v2_182,numeric_validity,true_or_false,False,binary,0.8282986879348755,0.05295136198401451,0.88125004991889
tri_v2_183,numeric_validity,true_or_false,False,binary,0.8792937994003296,0.03409392014145851,0.9133877195417881
tri_v2_184,numeric_validity,answer_colon,False,binary,0.006289176642894745,0.993595540523529,0.9998847171664238
tri_v2_186,numeric_validity,answer_colon,True,binary,0.9625346660614014,0.03732151910662651,0.9998561851680279
tri_v2_187,numeric_validity,the_answer_is,True,binary,0.1040029227733612,0.8708057999610901,0.9748087227344513
tri_v2_188,numeric_validity,answer_colon,True,binary,0.006289084907621145,0.9935810565948486,0.9998701415024698
tri_v2_189,geometry_claim,true_or_false,True,binary,0.7312945127487183,0.052974801510572433,0.7842693142592907
tri_v2_191,numeric_validity,the_answer_is,False,binary,0.07415517419576645,0.9033949971199036,0.97755017131567
tri_v2_192,geometry_claim,the_answer_is,False,binary,0.7883028388023376,0.1993141770362854,0.987617015838623
tri_v2_193,numeric_validity,the_answer_is,True,binary,0.8409496545791626,0.12896381318569183,0.9699134677648544
tri_v2_194,numeric_validity,true_or_false,True,binary,0.6057701706886292,0.0723489299416542,0.6781191006302834
tri_v2_195,geometry_claim,true_or_false,False,binary,0.606813907623291,0.049810320138931274,0.6566242277622223
tri_v2_196,numeric_validity,true_or_false,False,binary,0.8792937994003296,0.03409392014145851,0.9133877195417881
tri_v2_197,numeric_validity,the_answer_is,True,binary,0.04587406665086746,0.9214052557945251,0.9672793224453926
tri_v2_198,numeric_validity,true_or_false,True,binary,0.8072240948677063,0.08508078753948212,0.8923048824071884
tri_v2_199,numeric_validity,true_or_false,True,binary,0.7598137855529785,0.07067368924617767,0.8304874747991562
tri_v2_200,numeric_validity,answer_colon,True,binary,0.9982197880744934,0.0015975537244230509,0.9998173417989165
tri_v2_201,geometry_claim,answer_colon,False,binary,0.8805126547813416,0.11916442960500717,0.9996770843863487
tri_v2_202,numeric_validity,answer_colon,False,binary,0.005554465111345053,0.9943627119064331,0.9999171770177782
tri_v2_203,numeric_validity,true_or_false,True,binary,0.6186485290527344,0.12181910872459412,0.7404676377773285
tri_v2_204,numeric_validity,the_answer_is,False,binary,0.028271351009607315,0.9362185597419739,0.9644899107515812
tri_v2_205,numeric_validity,the_answer_is,True,binary,0.031534381210803986,0.9215697646141052,0.9531041458249092
tri_v2_207,numeric_validity,true_or_false,False,binary,0.6266168355941772,0.17952874302864075,0.806145578622818
tri_v2_208,numeric_validity,answer_colon,True,binary,0.8806601166725159,0.11918438225984573,0.9998444989323616
tri_v2_209,numeric_validity,true_or_false,False,binary,0.851690411567688,0.0544467456638813,0.9061371572315693
tri_v2_210,numeric_validity,true_or_false,True,binary,0.6076694130897522,0.07257576286792755,0.6802451759576797
tri_v2_211,numeric_validity,the_answer_is,False,binary,0.012025841511785984,0.9553309082984924,0.9673567498102784
tri_v2_212,numeric_validity,answer_colon,True,binary,0.01406179554760456,0.9858080148696899,0.9998698104172945
tri_v2_213,numeric_validity,the_answer_is,False,binary,0.010720391757786274,0.9650188684463501,0.9757392602041364
tri_v2_214,geometry_claim,answer_colon,False,binary,0.9665155410766602,0.033072344958782196,0.9995878860354424
tri_v2_215,numeric_validity,the_answer_is,True,binary,0.4562530219554901,0.5170024037361145,0.9732554256916046
tri_v2_216,numeric_validity,answer_colon,False,binary,0.050323065370321274,0.9495266079902649,0.9998496733605862
tri_v2_217,numeric_validity,answer_colon,True,binary,0.05664065480232239,0.943151593208313,0.9997922480106354
tri_v2_218,numeric_validity,the_answer_is,True,binary,0.8788599371910095,0.08174670487642288,0.9606066420674324
tri_v2_219,numeric_validity,answer_colon,False,binary,0.020330233499407768,0.9795655012130737,0.9998957347124815
tri_v2_221,numeric_validity,true_or_false,True,binary,0.6190281510353088,0.09493104368448257,0.7139591947197914
tri_v2_222,numeric_validity,true_or_false,False,binary,0.762550950050354,0.03796517476439476,0.8005161248147488
tri_v2_223,numeric_validity,the_answer_is,False,binary,0.05144190415740013,0.9118294715881348,0.9632713757455349
tri_v2_224,numeric_validity,true_or_false,False,binary,0.7594115734100342,0.037808872759342194,0.7972204461693764
tri_v2_225,numeric_validity,true_or_false,False,binary,0.817834198474884,0.06713192164897919,0.8849661201238632
tri_v2_226,numeric_validity,answer_colon,False,binary,0.11277608573436737,0.8870527148246765,0.9998288005590439
tri_v2_227,numeric_validity,the_answer_is,False,binary,0.009136036969721317,0.9319010376930237,0.941037074662745
tri_v2_228,numeric_validity,the_answer_is,True,binary,0.7293404340744019,0.23678216338157654,0.9661225974559784
tri_v2_229,numeric_validity,the_answer_is,False,binary,0.0518585704267025,0.9192150831222534,0.9710736535489559
tri_v2_230,numeric_validity,the_answer_is,False,binary,0.031944114714860916,0.9335439205169678,0.9654880352318287
tri_v2_231,numeric_validity,the_answer_is,True,binary,0.962174654006958,0.009432828985154629,0.9716074829921126
tri_v2_232,numeric_validity,true_or_false,False,binary,0.8744006156921387,0.0717751756310463,0.946175791323185
tri_v2_233,numeric_validity,answer_colon,True,binary,0.07583431899547577,0.9238511323928833,0.9996854513883591
tri_v2_234,numeric_validity,answer_colon,True,binary,0.8668994307518005,0.13294334709644318,0.9998427778482437
tri_v2_235,geometry_claim,answer_colon,True,binary,0.9944978356361389,0.005218645557761192,0.9997164811939001
tri_v2_236,numeric_validity,the_answer_is,False,binary,0.046045057475566864,0.9248397350311279,0.9708847925066948
tri_v2_237,numeric_validity,answer_colon,True,binary,0.9917077422142029,0.008060120977461338,0.9997678631916642
tri_v2_238,numeric_validity,true_or_false,True,binary,0.5968140363693237,0.08076999336481094,0.6775840297341347
tri_v2_239,numeric_validity,true_or_false,False,binary,0.8282986879348755,0.05295136198401451,0.88125004991889
tri_v2_240,numeric_validity,the_answer_is,False,binary,0.07289059460163116,0.8879892230033875,0.9608798176050186
tri_v2_241,numeric_validity,true_or_false,False,binary,0.8550249338150024,0.05465991422533989,0.9096848480403423
tri_v2_242,geometry_claim,answer_colon,True,binary,0.5619425177574158,0.43764129281044006,0.9995838105678558
tri_v2_243,numeric_validity,true_or_false,True,binary,0.6074691414833069,0.22347544133663177,0.8309445828199387
tri_v2_244,numeric_validity,the_answer_is,True,binary,0.9361882209777832,0.028270436450839043,0.9644586574286222
tri_v2_245,numeric_validity,true_or_false,True,binary,0.7373152375221252,0.0685809999704361,0.8058962374925613
tri_v2_246,numeric_validity,true_or_false,False,binary,0.7600337266921997,0.0428781732916832,0.8029118999838829
tri_v2_247,numeric_validity,the_answer_is,True,binary,0.39206719398498535,0.5704543590545654,0.9625215530395508
tri_v2_248,numeric_validity,answer_colon,True,binary,0.9625122547149658,0.03732065111398697,0.9998329058289528
tri_v2_249,numeric_validity,answer_colon,False,binary,0.6790342926979065,0.3207531273365021,0.9997874200344086
tri_v2_250,numeric_validity,true_or_false,False,binary,0.758630096912384,0.037769969552755356,0.7964000664651394
tri_v2_252,geometry_claim,true_or_false,True,binary,0.6129148602485657,0.04439940303564072,0.6573142632842064
tri_v2_253,numeric_validity,answer_colon,False,binary,0.9624481797218323,0.037318166345357895,0.9997663460671902
tri_v2_254,numeric_validity,answer_colon,False,binary,0.0038241464644670486,0.9960876703262329,0.9999118167907
tri_v2_255,numeric_validity,answer_colon,False,binary,0.003593264613300562,0.99631267786026,0.9999059424735606
tri_v2_256,numeric_validity,true_or_false,True,binary,0.6105294823646545,0.06434933096170425,0.6748788133263588
tri_v2_257,numeric_validity,true_or_false,False,binary,0.8191559910774231,0.06724041700363159,0.8863964080810547
tri_v2_258,numeric_validity,true_or_false,False,binary,0.8536416292190552,0.04250031337141991,0.8961419425904751
tri_v2_259,geometry_claim,the_answer_is,False,binary,0.7679900527000427,0.22003284096717834,0.9880228936672211
tri_v2_260,numeric_validity,answer_colon,False,binary,0.004904871806502342,0.9949862957000732,0.9998911675065756
tri_v2_261,numeric_validity,answer_colon,True,binary,0.024419162422418594,0.9754199981689453,0.9998391605913639
tri_v2_262,numeric_validity,true_or_false,False,binary,0.8941656351089478,0.027001462876796722,0.9211670979857445
tri_v2_263,numeric_validity,answer_colon,False,binary,0.002322915242984891,0.9975706934928894,0.9998936087358743
tri_v2_264,numeric_validity,answer_colon,True,binary,0.004608059301972389,0.9950637221336365,0.9996717814356089
tri_v2_265,numeric_validity,answer_colon,True,binary,0.9625122547149658,0.03732065111398697,0.9998329058289528
tri_v2_267,numeric_validity,true_or_false,True,binary,0.6627013683319092,0.14786866307258606,0.8105700314044952
tri_v2_268,numeric_validity,true_or_false,True,binary,0.7479307651519775,0.05767422541975975,0.8056049905717373
tri_v2_269,numeric_validity,answer_colon,False,binary,0.029308175668120384,0.970553457736969,0.9998616334050894
tri_v2_270,numeric_validity,answer_colon,False,binary,0.005554532632231712,0.9943748712539673,0.999929403886199
tri_v2_271,numeric_validity,true_or_false,True,binary,0.5968140363693237,0.08076999336481094,0.6775840297341347
tri_v2_273,numeric_validity,the_answer_is,True,binary,0.024886557832360268,0.9338611960411072,0.9587477538734674
tri_v2_274,numeric_validity,answer_colon,False,binary,0.007576186675578356,0.9922846555709839,0.9998608422465622
tri_v2_275,numeric_validity,answer_colon,False,binary,0.056644149124622345,0.9432098269462585,0.9998539760708809
tri_v2_276,numeric_validity,the_answer_is,True,binary,0.09050633013248444,0.8587002158164978,0.9492065459489822
tri_v2_277,numeric_validity,the_answer_is,False,binary,0.05177447944879532,0.9177245497703552,0.9694990292191505
tri_v2_278,numeric_validity,answer_colon,False,binary,0.006289064418524504,0.9935777187347412,0.9998667831532657
tri_v2_279,numeric_validity,answer_colon,False,binary,0.011686134152114391,0.9882177710533142,0.9999039052054286
tri_v2_280,numeric_validity,answer_colon,False,binary,0.14031563699245453,0.8595374822616577,0.9998531192541122
tri_v2_281,numeric_validity,the_answer_is,True,binary,0.9400854110717773,0.01044340617954731,0.9505288172513247
tri_v2_282,numeric_validity,the_answer_is,True,binary,0.9279894828796387,0.05235358700156212,0.9803430698812008
tri_v2_283,numeric_validity,answer_colon,True,binary,0.4998188018798828,0.4998188018798828,0.9996376037597656
tri_v2_284,numeric_validity,the_answer_is,True,binary,0.1295805722475052,0.8449714779853821,0.9745520502328873
tri_v2_285,numeric_validity,the_answer_is,False,binary,0.011756169609725475,0.9339081645011902,0.9456643341109157
tri_v2_286,numeric_validity,true_or_false,False,binary,0.8107041716575623,0.040362581610679626,0.8510667532682419
tri_v2_287,numeric_validity,the_answer_is,True,binary,0.01746261678636074,0.9534265398979187,0.9708891566842794
tri_v2_288,numeric_validity,the_answer_is,True,binary,0.888007402420044,0.07289208471775055,0.9608994871377945
tri_v2_289,numeric_validity,true_or_false,True,binary,0.7450386881828308,0.0611565001308918,0.8061951883137226
tri_v2_290,numeric_validity,the_answer_is,False,binary,0.01360910851508379,0.9540721774101257,0.9676812859252095
